,fruit,stage,nir_850,nir_940,R,G,B,temp_c,humidity_pct,voc_ppm
3132,cherry,raw,0.4967,0.3672,139,25,44,-0.81,97.23,0.05
3133,cherry,raw,0.4906,0.3822,129,27,40,-0.85,94.18,0.0517
3134,cherry,raw,0.5105,0.3665,131,17,41,-0.55,97.88,0.0428
3135,cherry,raw,0.4945,0.3623,136,18,30,-0.73,98.09,0.0489
3136,cherry,raw,0.5038,0.3835,135,23,36,2.44,96.3,0.0442
3137,cherry,raw,0.4908,0.3798,131,22,39,0.12,92.75,0.0443
3138,cherry,raw,0.5058,0.3775,124,29,36,0.99,94.04,0.0457
3139,cherry,raw,0.5052,0.3648,135,22,37,1.71,94.46,0.0525
3140,cherry,raw,0.5008,0.3898,129,26,39,0.26,94.62,0.0446
3141,cherry,raw,0.5114,0.3732,130,26,35,2.32,94.1,0.0477
3142,cherry,raw,0.5105,0.3803,127,28,29,0.08,94.35,0.0474
3143,cherry,raw,0.501,0.3691,129,27,32,-1.07,93.23,0.0484
3144,cherry,raw,0.5116,0.3757,121,25,39,2.23,93.06,0.0539
3145,cherry,raw,0.506,0.3748,133,24,27,2.16,97.8,0.0455
3146,cherry,raw,0.5026,0.3709,132,16,35,1.32,98.12,0.0387
3147,cherry,raw,0.5017,0.3788,133,20,27,0.73,94.98,0.0502
3148,cherry,raw,0.4991,0.374,124,28,36,2.95,98.95,0.0516
3149,cherry,raw,0.5028,0.3873,128,17,37,0.87,93.26,0.0424
3150,cherry,raw,0.4956,0.3714,133,16,38,1.18,93.98,0.0457
3151,cherry,raw,0.5009,0.3819,127,21,34,0.82,95.44,0.0475
3152,cherry,raw,0.4996,0.3726,117,25,37,0.25,92.18,0.0516
3153,cherry,raw,0.4957,0.3878,129,22,31,2.39,97.1,0.0477
3154,cherry,raw,0.4973,0.3795,132,27,36,-0.81,92.81,0.046
3155,cherry,raw,0.5075,0.3834,134,23,40,3.05,97.8,0.054
3156,cherry,raw,0.4984,0.3643,131,20,27,3.0,94.79,0.0534
3157,cherry,raw,0.4958,0.3729,125,25,37,3.11,98.28,0.0444
3158,cherry,raw,0.5002,0.3694,131,25,25,2.43,94.53,0.0502
3159,cherry,raw,0.502,0.3695,134,27,37,3.44,95.26,0.0503
3160,cherry,raw,0.5131,0.3838,130,23,38,3.1,94.81,0.0534
3161,cherry,raw,0.4939,0.3757,127,25,31,0.9,93.0,0.0531
3162,cherry,raw,0.5077,0.3742,130,27,39,0.77,94.23,0.0495
3163,cherry,raw,0.4946,0.3838,132,27,36,0.91,96.6,0.0439
3164,cherry,raw,0.4911,0.3766,136,26,35,2.56,97.79,0.0555
3165,cherry,raw,0.5012,0.3694,132,20,34,2.61,93.62,0.0382
3166,cherry,raw,0.4988,0.3805,129,21,34,0.85,92.18,0.0454
3167,cherry,raw,0.503,0.3746,129,24,38,1.38,97.69,0.049
3168,cherry,raw,0.4968,0.3617,130,26,29,3.2,93.46,0.0586
3169,cherry,raw,0.4923,0.373,135,27,38,2.67,96.0,0.0526
3170,cherry,raw,0.5,0.3677,129,31,33,1.09,93.78,0.0426
3171,cherry,raw,0.4913,0.3826,134,24,30,1.21,95.37,0.0464
3172,cherry,raw,0.497,0.3823,127,24,34,0.03,93.19,0.0456
3173,cherry,raw,0.5017,0.3741,131,30,25,0.24,97.26,0.0485
3174,cherry,raw,0.501,0.3622,128,23,37,1.81,95.94,0.0507
3175,cherry,raw,0.5069,0.3779,130,20,36,0.07,91.31,0.0472
3176,cherry,raw,0.498,0.3671,132,20,28,2.47,91.94,0.053
3177,cherry,raw,0.507,0.3688,123,25,28,1.95,94.03,0.0519
3178,cherry,raw,0.4888,0.3764,127,20,32,0.86,92.18,0.0485
3179,cherry,raw,0.4887,0.3746,132,23,39,3.32,93.91,0.0448
3180,cherry,raw,0.4901,0.3692,126,34,34,3.59,92.68,0.0452
3181,cherry,raw,0.4981,0.3729,127,25,34,0.24,94.81,0.0561
3182,cherry,raw,0.4993,0.3808,126,27,30,1.82,91.37,0.0521
3183,cherry,raw,0.5061,0.3742,130,19,26,2.29,93.04,0.0509
3184,cherry,raw,0.4977,0.3746,127,30,37,-0.16,94.23,0.0466
3185,cherry,raw,0.4896,0.3606,131,30,32,3.33,95.75,0.0582
3186,cherry,raw,0.5026,0.38,128,33,33,1.4,95.29,0.0563
3187,cherry,raw,0.5013,0.3679,131,23,39,3.62,94.35,0.0441
3188,cherry,raw,0.4962,0.3791,129,28,30,1.82,94.7,0.0493
3189,cherry,raw,0.5017,0.3721,135,24,39,0.87,95.96,0.0431
3190,cherry,raw,0.5111,0.3809,127,22,34,1.28,99.89,0.0546
3191,cherry,raw,0.5051,0.3683,129,31,25,0.44,94.02,0.0463
3192,cherry,raw,0.5048,0.3813,126,23,34,3.27,95.71,0.059
3193,cherry,raw,0.5062,0.3719,131,31,38,3.53,93.56,0.0421
3194,cherry,raw,0.5103,0.3738,130,22,37,2.19,94.49,0.053
3195,cherry,raw,0.5039,0.3794,122,28,33,2.77,90.38,0.0457
3196,cherry,raw,0.505,0.3722,129,27,32,-0.19,92.81,0.0512
3197,cherry,raw,0.492,0.3664,129,28,35,1.73,94.82,0.0489
3198,cherry,raw,0.497,0.3699,132,22,29,0.47,96.28,0.044
3199,cherry,raw,0.4922,0.3695,126,30,34,-0.15,93.88,0.0418
3200,cherry,fresh,0.5189,0.3918,140,21,33,1.53,96.08,0.0885
3201,cherry,fresh,0.519,0.3933,138,22,29,0.95,97.17,0.0912
3202,cherry,fresh,0.5173,0.3925,139,20,37,0.32,94.17,0.078
3203,cherry,fresh,0.5327,0.3898,133,23,28,1.2,91.33,0.0701
3204,cherry,fresh,0.5209,0.3931,135,19,25,0.77,94.01,0.0966
3205,cherry,fresh,0.5039,0.3896,139,22,29,0.91,96.42,0.0828
3206,cherry,fresh,0.5192,0.3959,137,19,27,0.24,93.99,0.075
3207,cherry,fresh,0.5141,0.3882,143,19,30,2.22,94.86,0.0968
3208,cherry,fresh,0.5191,0.3858,135,28,29,1.56,99.71,0.0862
3209,cherry,fresh,0.5241,0.3899,146,11,21,1.33,94.67,0.0849
3210,cherry,fresh,0.5252,0.3944,139,20,26,1.38,92.05,0.0726
3211,cherry,fresh,0.5229,0.3929,146,20,27,2.37,94.67,0.0925
3212,cherry,fresh,0.5279,0.3824,142,24,20,1.89,95.11,0.0841
3213,cherry,fresh,0.5293,0.3837,140,21,31,2.17,97.49,0.0866
3214,cherry,fresh,0.5192,0.3892,133,16,18,0.78,95.84,0.0703
3215,cherry,fresh,0.5226,0.4025,136,17,29,1.53,92.43,0.0854
3216,cherry,fresh,0.5175,0.3911,144,22,33,1.01,92.9,0.0713
3217,cherry,fresh,0.512,0.3871,143,21,38,0.22,96.61,0.0954
3218,cherry,fresh,0.5198,0.3981,142,27,34,0.93,95.07,0.0904
3219,cherry,fresh,0.5308,0.392,145,19,31,1.27,95.56,0.0639
3220,cherry,fresh,0.5255,0.3752,144,19,28,1.69,94.6,0.0833
3221,cherry,fresh,0.5173,0.3967,142,22,39,2.43,93.88,0.0856
3222,cherry,fresh,0.5112,0.3916,137,19,24,2.17,97.75,0.076
3223,cherry,fresh,0.53,0.3943,135,21,30,2.01,96.49,0.0784
3224,cherry,fresh,0.5177,0.3838,143,14,23,1.17,93.97,0.0714
3225,cherry,fresh,0.523,0.3835,144,18,25,1.66,91.84,0.0833
3226,cherry,fresh,0.5214,0.3975,145,16,33,1.73,96.4,0.0869
3227,cherry,fresh,0.517,0.3893,136,17,32,1.42,95.15,0.0718
3228,cherry,fresh,0.5183,0.3933,135,17,28,1.36,95.17,0.1046
3229,cherry,fresh,0.5262,0.391,136,26,32,0.76,95.26,0.0805
3230,cherry,fresh,0.5314,0.3924,137,16,27,1.51,95.71,0.0797
3231,cherry,fresh,0.5317,0.3945,138,14,34,1.08,94.39,0.0732
3232,cherry,fresh,0.5177,0.3876,145,22,33,0.54,96.46,0.0703
3233,cherry,fresh,0.5181,0.3899,144,18,29,1.54,96.0,0.0919
3234,cherry,fresh,0.5233,0.3923,142,17,25,2.26,88.53,0.0785
3235,cherry,fresh,0.5214,0.393,141,19,23,2.51,91.96,0.0694
3236,cherry,fresh,0.5201,0.3838,150,10,23,2.27,94.34,0.0854
3237,cherry,fresh,0.5095,0.3931,138,18,33,1.37,97.41,0.0841
3238,cherry,fresh,0.5258,0.3848,142,14,29,2.44,95.04,0.0901
3239,cherry,fresh,0.5223,0.4068,139,17,32,1.0,92.48,0.0756
3240,cherry,fresh,0.5215,0.3896,136,27,30,1.57,93.67,0.0855
3241,cherry,fresh,0.5247,0.3864,142,22,28,1.51,92.07,0.0837
3242,cherry,fresh,0.5331,0.3841,139,22,33,2.02,95.8,0.093
3243,cherry,fresh,0.5168,0.4021,137,25,26,0.73,97.68,0.0871
3244,cherry,fresh,0.5212,0.3962,143,24,35,0.93,95.63,0.0964
3245,cherry,fresh,0.5147,0.3827,134,16,29,1.2,92.89,0.0813
3246,cherry,fresh,0.526,0.3957,141,22,32,1.38,95.91,0.0891
3247,cherry,fresh,0.5299,0.4034,138,23,35,2.46,93.84,0.0804
3248,cherry,fresh,0.5149,0.392,147,20,26,1.77,92.01,0.0777
3249,cherry,fresh,0.5273,0.3831,141,18,35,0.43,95.01,0.0797
3250,cherry,fresh,0.5259,0.3869,130,19,32,0.74,93.49,0.0746
3251,cherry,fresh,0.5122,0.392,140,17,32,1.71,96.15,0.0814
3252,cherry,fresh,0.5058,0.4003,142,21,20,1.86,92.77,0.0754
3253,cherry,fresh,0.534,0.3947,144,19,35,2.04,92.32,0.0886
3254,cherry,fresh,0.5216,0.3935,138,19,25,1.09,91.99,0.078
3255,cherry,fresh,0.5095,0.3875,144,19,30,0.11,96.73,0.0737
3256,cherry,fresh,0.5245,0.3889,143,9,35,0.32,97.59,0.0785
3257,cherry,fresh,0.5225,0.383,141,15,33,0.46,90.24,0.0733
3258,cherry,fresh,0.5305,0.3857,132,21,32,0.76,96.42,0.0842
3259,cherry,fresh,0.513,0.3878,137,28,33,0.16,94.58,0.0847
3260,cherry,fresh,0.5273,0.3856,141,21,33,1.06,96.1,0.0904
3261,cherry,fresh,0.5207,0.3964,143,17,31,0.54,93.3,0.0801
3262,cherry,fresh,0.5213,0.3903,136,21,33,0.37,93.45,0.0778
3263,cherry,fresh,0.5119,0.3894,139,20,29,0.53,94.31,0.0811
3264,cherry,fresh,0.519,0.3997,135,24,25,1.57,94.86,0.0752
3265,cherry,fresh,0.5182,0.3945,134,25,30,0.34,93.71,0.0678
3266,cherry,fresh,0.5208,0.3895,141,14,32,1.27,91.91,0.0766
3267,cherry,fresh,0.5206,0.3929,139,25,28,1.06,92.86,0.0765
3268,cherry,fresh,0.5161,0.3945,142,21,25,1.01,93.64,0.0766
3269,cherry,fresh,0.5223,0.3893,139,17,27,1.67,92.28,0.0972
3270,cherry,fresh,0.5216,0.3823,140,14,32,0.08,99.25,0.0699
3271,cherry,fresh,0.528,0.3906,131,23,29,1.23,93.36,0.0817
3272,cherry,fresh,0.5251,0.3881,140,23,25,-0.37,96.59,0.0725
3273,cherry,fresh,0.5242,0.3868,141,20,31,1.15,93.86,0.0787
3274,cherry,fresh,0.533,0.3966,137,22,32,0.8,97.62,0.0701
3275,cherry,fresh,0.526,0.393,141,26,26,0.05,93.06,0.0775
3276,cherry,fresh,0.5229,0.3916,146,22,32,0.25,96.14,0.0809
3277,cherry,fresh,0.5172,0.3897,137,22,30,0.35,96.99,0.0818
3278,cherry,fresh,0.522,0.3955,138,19,37,0.37,94.69,0.0839
3279,cherry,fresh,0.523,0.3818,135,18,31,0.41,93.64,0.0799
3280,cherry,fresh,0.5143,0.3914,136,25,34,1.19,98.77,0.0714
3281,cherry,fresh,0.5159,0.3851,137,19,32,0.38,97.37,0.0856
3282,cherry,fresh,0.5127,0.3963,141,18,25,1.6,94.13,0.0728
3283,cherry,fresh,0.5241,0.3935,137,17,28,0.45,93.37,0.0993
3284,cherry,fresh,0.5224,0.3905,137,20,29,0.19,97.7,0.0717
3285,cherry,fresh,0.5307,0.3975,134,17,27,0.59,91.02,0.0765
3286,cherry,fresh,0.5111,0.3912,140,9,33,0.05,97.79,0.0845
3287,cherry,fresh,0.5301,0.3932,131,21,34,-0.12,100.0,0.0801
3288,cherry,fresh,0.5293,0.3931,145,17,23,0.59,96.09,0.078
3289,cherry,fresh,0.5243,0.3909,133,17,33,0.84,99.9,0.0723
3290,cherry,fresh,0.5215,0.392,145,14,34,-0.15,93.13,0.0694
3291,cherry,fresh,0.5207,0.3889,139,22,27,0.37,96.89,0.0734
3292,cherry,fresh,0.5216,0.3837,133,21,25,0.59,93.21,0.076
3293,cherry,fresh,0.5131,0.3962,134,20,31,-0.43,98.25,0.0771
3294,cherry,fresh,0.5096,0.391,137,27,28,0.22,99.34,0.0687
3295,cherry,fresh,0.5149,0.397,134,14,32,0.94,96.57,0.077
3296,cherry,fresh,0.5279,0.3819,140,22,31,0.74,95.09,0.0781
3297,cherry,fresh,0.5182,0.3877,140,16,26,-0.37,94.86,0.0609
3298,cherry,fresh,0.5279,0.3947,140,23,30,-0.2,96.77,0.0828
3299,cherry,fresh,0.5153,0.3934,136,20,31,0.08,94.1,0.0689
3300,cherry,fresh,0.5207,0.398,147,16,32,0.75,95.27,0.0733
3301,cherry,fresh,0.5125,0.3857,140,23,30,0.96,91.13,0.0744
3302,cherry,fresh,0.5223,0.3927,132,25,27,-0.28,97.95,0.0876
3303,cherry,fresh,0.5084,0.3896,137,28,32,0.9,92.92,0.0784
3304,cherry,fresh,0.5156,0.3965,142,23,23,0.39,95.44,0.0667
3305,cherry,fresh,0.5117,0.3924,140,19,34,-0.37,96.58,0.0818
3306,cherry,fresh,0.5167,0.391,140,22,30,0.51,97.21,0.0862
3307,cherry,fresh,0.523,0.3815,136,18,26,1.72,97.61,0.0743
3308,cherry,fresh,0.5305,0.3866,138,17,31,0.01,94.85,0.0817
3309,cherry,fresh,0.511,0.3871,139,14,34,0.92,98.88,0.0757
3310,cherry,fresh,0.5214,0.3896,140,17,34,0.37,93.19,0.0729
3311,cherry,fresh,0.5207,0.3827,141,13,30,0.76,96.63,0.08
3312,cherry,fresh,0.5166,0.3852,141,14,37,0.94,94.76,0.0894
3313,cherry,fresh,0.5344,0.3948,131,17,37,1.77,96.02,0.0837
3314,cherry,fresh,0.5204,0.3927,136,17,27,0.51,93.5,0.0935
3315,cherry,fresh,0.5163,0.3929,141,15,28,1.06,93.28,0.0726
3316,cherry,fresh,0.5291,0.3873,142,15,25,1.22,94.62,0.0638
3317,cherry,fresh,0.5199,0.387,142,25,35,0.32,94.97,0.0784
3318,cherry,fresh,0.5259,0.3931,146,24,33,1.08,94.63,0.0831
3319,cherry,fresh,0.5244,0.3884,141,17,31,0.23,94.19,0.0789
3320,cherry,fresh,0.5137,0.3937,142,16,25,0.15,93.59,0.0849
3321,cherry,fresh,0.5287,0.3828,138,20,24,0.39,93.76,0.0797
3322,cherry,fresh,0.5233,0.3855,141,22,36,1.25,97.79,0.0813
3323,cherry,fresh,0.5028,0.3901,144,20,26,-0.65,92.87,0.0682
3324,cherry,fresh,0.5265,0.3904,146,20,29,1.08,93.26,0.0835
3325,cherry,fresh,0.5246,0.391,144,27,34,0.36,95.19,0.0857
3326,cherry,fresh,0.5235,0.3875,133,25,27,1.48,92.24,0.0827
3327,cherry,fresh,0.5218,0.3951,142,23,29,1.45,96.02,0.0824
3328,cherry,fresh,0.5073,0.3866,146,21,33,-0.28,99.05,0.0775
3329,cherry,fresh,0.5251,0.3947,134,20,27,0.6,95.29,0.086
3330,cherry,fresh,0.5242,0.3885,142,24,26,1.56,94.21,0.0789
3331,cherry,fresh,0.5128,0.401,136,22,28,0.01,98.55,0.0789
3332,cherry,fresh,0.52,0.3879,143,16,28,0.11,96.06,0.079
3333,cherry,fresh,0.5191,0.3882,136,19,26,1.2,93.05,0.0759
3334,cherry,fresh,0.5147,0.3844,137,21,31,0.15,94.15,0.0799
3335,cherry,fresh,0.5183,0.3818,141,28,30,-0.04,95.04,0.0833
3336,cherry,fresh,0.5207,0.3971,138,19,31,0.82,95.85,0.0824
3337,cherry,fresh,0.5189,0.389,135,17,23,0.41,99.12,0.1013
3338,cherry,fresh,0.5301,0.3946,138,19,28,1.39,93.66,0.0787
3339,cherry,fresh,0.5251,0.3928,143,20,30,1.63,92.74,0.0881
3340,cherry,fresh,0.5166,0.374,143,26,23,0.52,94.33,0.0869
3341,cherry,fresh,0.5214,0.393,141,16,32,0.33,94.25,0.0749
3342,cherry,fresh,0.5206,0.397,139,23,27,0.78,92.98,0.0649
3343,cherry,fresh,0.519,0.3919,140,10,36,0.88,96.16,0.087
3344,cherry,fresh,0.5182,0.382,140,23,40,1.28,93.13,0.0783
3345,cherry,fresh,0.5045,0.3942,140,26,27,0.53,96.19,0.0779
3346,cherry,fresh,0.5168,0.3872,137,15,29,1.33,94.94,0.0861
3347,cherry,fresh,0.5226,0.3957,130,17,34,0.9,96.92,0.084
3348,cherry,fresh,0.5215,0.3866,138,21,27,1.03,94.09,0.0678
3349,cherry,fresh,0.514,0.3935,142,19,30,1.29,92.27,0.0789
3350,cherry,fresh,0.5169,0.3858,141,20,31,1.35,94.43,0.0752
3351,cherry,fresh,0.5269,0.3936,136,21,28,0.97,96.31,0.0777
3352,cherry,fresh,0.5254,0.392,138,18,31,0.98,91.95,0.0839
3353,cherry,fresh,0.5225,0.3898,139,17,22,1.8,95.65,0.0838
3354,cherry,fresh,0.5204,0.3881,138,15,27,1.96,95.6,0.0754
3355,cherry,fresh,0.5219,0.3905,134,30,23,2.1,97.16,0.0769
3356,cherry,fresh,0.5311,0.3887,137,16,32,0.99,98.35,0.071
3357,cherry,fresh,0.5205,0.3908,141,19,31,2.28,96.63,0.0877
3358,cherry,fresh,0.5262,0.3815,143,17,31,-0.03,93.13,0.0804
3359,cherry,fresh,0.5155,0.381,145,22,31,0.51,93.68,0.0844
3360,cherry,fresh,0.5226,0.4031,144,22,30,0.66,96.96,0.0743
3361,cherry,fresh,0.5175,0.3902,140,11,22,0.7,92.71,0.0835
3362,cherry,fresh,0.5191,0.393,135,18,29,1.15,94.7,0.0983
3363,cherry,fresh,0.5243,0.3762,138,20,33,2.02,95.0,0.076
3364,cherry,fresh,0.5256,0.3799,145,20,24,1.35,93.54,0.0675
3365,cherry,fresh,0.5166,0.3988,143,20,22,2.51,92.93,0.0772
3366,cherry,fresh,0.5219,0.3823,144,18,30,0.59,93.82,0.0805
3367,cherry,fresh,0.5224,0.4064,143,23,36,2.53,96.74,0.0752
3368,cherry,fresh,0.526,0.3946,140,19,35,1.06,94.33,0.0741
3369,cherry,fresh,0.5138,0.3747,133,22,32,1.38,94.35,0.0818
3370,cherry,fresh,0.5114,0.402,140,24,31,1.1,96.62,0.089
3371,cherry,fresh,0.5135,0.3767,145,19,30,1.12,95.35,0.0911
3372,cherry,fresh,0.5221,0.4102,135,21,30,1.19,95.53,0.0785
3373,cherry,fresh,0.5236,0.3936,142,20,28,2.37,99.4,0.0726
3374,cherry,fresh,0.5207,0.3894,135,18,33,1.47,91.99,0.0759
3375,cherry,fresh,0.5171,0.3771,143,16,22,0.72,97.04,0.0884
3376,cherry,fresh,0.5222,0.3912,140,17,35,2.23,95.99,0.0998
3377,cherry,fresh,0.516,0.3913,140,25,25,2.14,97.13,0.0908
3378,cherry,fresh,0.5216,0.3897,140,18,28,1.98,96.13,0.0732
3379,cherry,fresh,0.5233,0.386,140,17,23,1.42,94.65,0.0834
3380,cherry,fresh,0.5211,0.3859,144,24,31,0.96,96.45,0.0879
3381,cherry,fresh,0.5207,0.381,140,22,32,1.28,96.09,0.0766
3382,cherry,fresh,0.5181,0.3871,145,21,28,2.37,97.05,0.0662
3383,cherry,fresh,0.5195,0.3955,147,24,32,0.79,92.9,0.0776
3384,cherry,fresh,0.5227,0.3887,134,17,30,1.75,93.28,0.073
3385,cherry,fresh,0.5082,0.3958,141,14,32,1.38,95.49,0.0805
3386,cherry,fresh,0.5288,0.386,136,18,31,1.73,93.68,0.0715
3387,cherry,fresh,0.5262,0.385,145,14,29,0.98,97.57,0.0751
3388,cherry,fresh,0.5222,0.3952,142,19,30,1.84,93.04,0.09
3389,cherry,fresh,0.527,0.3861,134,24,28,1.88,94.18,0.0818
3390,cherry,fresh,0.5275,0.3736,136,23,37,2.61,96.75,0.0904
3391,cherry,fresh,0.521,0.3797,134,16,22,2.64,96.87,0.0773
3392,cherry,fresh,0.5167,0.3928,139,22,27,0.66,98.37,0.0886
3393,cherry,fresh,0.5166,0.385,141,20,31,0.4,95.09,0.0823
3394,cherry,fresh,0.5235,0.3753,141,19,22,2.25,93.94,0.0737
3395,cherry,fresh,0.5122,0.3926,138,26,30,1.12,93.66,0.0841
3396,cherry,fresh,0.5119,0.3867,139,15,31,0.73,95.7,0.068
3397,cherry,fresh,0.5178,0.3853,134,19,28,1.9,94.88,0.0726
3398,cherry,fresh,0.5118,0.3874,144,21,25,0.88,92.56,0.0831
3399,cherry,fresh,0.5141,0.4064,139,14,24,0.92,92.8,0.0894
3400,cherry,spoiled,0.5585,0.4036,113,19,33,1.51,87.78,0.2476
3401,cherry,spoiled,0.552,0.4096,120,11,29,0.51,90.79,0.2201
3402,cherry,spoiled,0.5499,0.4081,112,10,32,2.41,89.05,0.196
3403,cherry,spoiled,0.5486,0.4112,112,14,36,2.42,88.34,0.2698
3404,cherry,spoiled,0.552,0.4033,113,4,35,3.8,93.1,0.1976
3405,cherry,spoiled,0.5539,0.4093,106,6,33,1.34,89.27,0.2381
3406,cherry,spoiled,0.5475,0.4204,111,3,35,0.71,91.72,0.2571
3407,cherry,spoiled,0.5536,0.4093,114,9,39,2.56,91.51,0.2229
3408,cherry,spoiled,0.5561,0.4067,109,14,35,0.39,87.99,0.2431
3409,cherry,spoiled,0.5612,0.4145,117,9,37,1.84,89.67,0.2493
3410,cherry,spoiled,0.5546,0.4258,120,10,37,-0.24,92.07,0.2244
3411,cherry,spoiled,0.5489,0.4135,109,7,29,3.29,89.07,0.2483
3412,cherry,spoiled,0.556,0.4066,117,7,39,1.83,93.02,0.2195
3413,cherry,spoiled,0.5508,0.4146,117,4,35,3.99,88.61,0.2433
3414,cherry,spoiled,0.5468,0.4117,116,6,30,2.95,87.32,0.2015
3415,cherry,spoiled,0.5551,0.405,119,12,47,1.71,89.0,0.2522
3416,cherry,spoiled,0.5515,0.4073,108,9,36,0.0,88.92,0.2492
3417,cherry,spoiled,0.5493,0.4065,115,11,31,2.71,87.89,0.2591
3418,cherry,spoiled,0.5565,0.4153,116,4,39,2.99,88.56,0.2299
3419,cherry,spoiled,0.5513,0.4101,123,12,32,3.62,86.68,0.2138
3420,cherry,spoiled,0.5389,0.4192,111,11,27,1.55,88.93,0.2794
3421,cherry,spoiled,0.5482,0.4125,119,5,36,4.05,89.85,0.2586
3422,cherry,spoiled,0.5473,0.4203,123,2,35,0.87,92.57,0.2691
3423,cherry,spoiled,0.5471,0.4172,117,6,34,0.27,92.85,0.2632
3424,cherry,spoiled,0.5347,0.4116,112,12,29,3.03,90.23,0.1993
3425,cherry,spoiled,0.5464,0.3999,117,10,30,-0.21,90.46,0.249
3426,cherry,spoiled,0.551,0.4111,115,8,36,0.08,90.36,0.2723
3427,cherry,spoiled,0.5519,0.4058,114,10,30,-0.48,88.35,0.2144
3428,cherry,spoiled,0.5457,0.4091,113,14,36,0.66,92.71,0.2185
3429,cherry,spoiled,0.5435,0.4054,110,12,30,3.32,89.16,0.256
3430,cherry,spoiled,0.5465,0.4061,119,5,32,2.78,89.91,0.2278
3431,cherry,spoiled,0.5483,0.4207,120,14,35,2.17,88.34,0.2451
3432,cherry,spoiled,0.5533,0.406,118,10,29,2.8,88.08,0.2584
3433,cherry,spoiled,0.555,0.4109,115,16,37,0.9,88.83,0.2493
3434,cherry,spoiled,0.5592,0.4215,117,13,30,2.17,84.29,0.2414
3435,cherry,spoiled,0.5464,0.4116,116,10,32,3.48,89.69,0.2703
3436,cherry,spoiled,0.546,0.4111,109,10,33,1.17,88.18,0.2227
3437,cherry,spoiled,0.5513,0.4101,112,18,30,1.08,89.93,0.2759
3438,cherry,spoiled,0.5491,0.4166,117,15,25,3.25,87.72,0.2619
3439,cherry,spoiled,0.5555,0.4106,118,4,34,1.33,90.83,0.238
3440,cherry,spoiled,0.5482,0.4204,122,4,38,1.93,92.05,0.2641
3441,cherry,spoiled,0.5477,0.413,110,8,36,3.27,90.18,0.2106
3442,cherry,spoiled,0.5614,0.4092,119,9,31,2.7,88.58,0.261
3443,cherry,spoiled,0.5585,0.4041,120,13,34,4.28,87.88,0.2233
3444,cherry,spoiled,0.5534,0.4127,111,9,25,4.02,92.33,0.21
3445,cherry,spoiled,0.5528,0.4095,120,8,35,0.87,85.95,0.2029
3446,cherry,spoiled,0.5532,0.4078,110,5,33,1.11,91.24,0.2831
3447,cherry,spoiled,0.5492,0.4157,112,14,33,1.51,90.79,0.2325
3448,cherry,spoiled,0.5488,0.4038,116,13,33,1.67,90.36,0.2662
3449,cherry,spoiled,0.5411,0.4105,119,6,29,2.85,86.3,0.1869
3450,cherry,spoiled,0.5533,0.4095,112,4,31,2.18,90.57,0.2687
3451,cherry,spoiled,0.5419,0.4098,118,12,38,0.11,88.51,0.2576
3452,cherry,spoiled,0.5546,0.4041,117,9,34,3.15,92.1,0.2748
3453,cherry,spoiled,0.5439,0.4081,113,12,32,2.28,92.09,0.2687
3454,cherry,spoiled,0.5457,0.4086,120,9,37,4.12,89.16,0.2179
3455,cherry,spoiled,0.5497,0.4146,119,12,35,1.82,90.43,0.2228
3456,cherry,spoiled,0.5548,0.4103,116,6,39,0.33,87.56,0.2582
3457,cherry,spoiled,0.5413,0.4077,116,15,39,2.04,91.58,0.249
3458,cherry,spoiled,0.552,0.3998,116,12,36,4.29,88.9,0.2333
3459,cherry,spoiled,0.55,0.414,110,7,35,1.6,87.95,0.2388
3460,cherry,spoiled,0.536,0.4073,110,4,34,1.53,88.62,0.2182
3461,cherry,spoiled,0.5478,0.4116,109,13,36,0.99,89.7,0.2173
3462,cherry,spoiled,0.5535,0.4238,124,9,37,3.79,88.05,0.2772
3463,cherry,spoiled,0.5536,0.4052,114,16,38,0.99,89.09,0.2738
3464,cherry,spoiled,0.5494,0.4184,113,2,34,1.99,88.64,0.2767
3465,cherry,spoiled,0.5511,0.4075,121,6,36,0.63,88.28,0.2119
3466,cherry,spoiled,0.547,0.4061,127,12,36,4.06,87.66,0.2281
3467,cherry,spoiled,0.5524,0.407,117,3,28,3.58,86.39,0.2537
3468,cherry,spoiled,0.5504,0.3986,117,10,34,3.64,91.59,0.2281
3469,cherry,spoiled,0.5488,0.4123,115,9,33,1.24,89.86,0.1927
3470,cherry,spoiled,0.5548,0.412,115,9,33,3.7,86.96,0.2665
3471,cherry,spoiled,0.5572,0.4051,118,11,30,-0.17,92.29,0.231
3472,cherry,spoiled,0.5515,0.4237,112,9,33,2.76,87.67,0.2338
3473,cherry,spoiled,0.5551,0.4025,118,13,37,3.44,87.9,0.2382
3474,cherry,spoiled,0.5519,0.4047,119,6,38,0.94,90.16,0.2305
3475,cherry,spoiled,0.5605,0.4087,120,7,34,-0.04,89.58,0.2099
3476,cherry,spoiled,0.5442,0.4099,116,11,40,3.65,87.57,0.2547
3477,cherry,spoiled,0.5461,0.4011,112,7,33,0.72,90.21,0.2345
3478,cherry,spoiled,0.551,0.4079,112,13,34,-0.96,89.12,0.3098
3479,cherry,spoiled,0.5536,0.4102,114,13,37,0.54,87.19,0.2224
3480,cherry,spoiled,0.5514,0.4178,110,7,35,-1.05,91.88,0.2462
3481,cherry,spoiled,0.5584,0.4096,119,13,39,1.06,91.11,0.2207
